Gene,scores,logfoldchanges,pvals,pvals_adj
,-1.9763796,-1.0865667,0.05412591518969866,0.2562071913026891
TOMM7,-1.9766092,-0.6057306,0.05528922353895644,0.2594294086448535
CCDC60,-1.9768331,-0.3896873,0.05681061593469722,0.2640797688928683
CENPB,-1.9772164,-0.23044403,0.05405949205653075,0.2560208620200521
,-1.9776466,-1.4553316,0.05433869983585386,0.25685460363056944
,-1.9779049,,0.05395985223840567,0.25577943184792157
,-1.9785303,0.74540985,0.05426636475777112,0.2566922225373341
ADAM10,-1.9794861,-0.283216,0.054311091944213664,0.2568001363769692
ZNF324B,-1.9797713,-0.30404386,0.055480792042154496,0.25991176653892
TTTY14,-1.9798862,-0.44503906,0.054852564757745956,0.2581743389707181
,-1.9802996,1.4751823,0.054663748357823526,0.25767195103824403
RMND5A,-1.9806479,-0.46977374,0.05370723476262766,0.2551236484532055
SSX2,-1.9807912,-2.97227,0.05400562365750314,0.25589481433780537
,-1.9809095,-0.6280195,0.054773596437097,0.25790876433224025
CHKA,-1.981074,-0.31194973,0.057165027609086344,0.2653882199316043
,-1.9811395,-0.5706817,0.05632529720564534,0.2626496633718545
ZNF330,-1.9812723,-0.14749706,0.05411178645367811,0.25616594433745127
REPS1,-1.9818507,-0.44416234,0.054694477241060545,0.25776366157031794
,-1.982,-0.51539254,0.05377838377871541,0.25523694014078857
,-1.9820745,-2.1625426,0.05347580566945798,0.25455624258452897
PPFIA2,-1.982338,0.6134925,0.053643851962326926,0.2549969558663384
VENTX,-1.982388,1.4380155,0.05360319607375118,0.2549495539882743
,-1.98243,,0.054732450110969354,0.2578517598441023
MYRF,-1.9824581,-0.42052352,0.05638906319217745,0.2628797960725748
,-1.9827799,-0.28564572,0.056621271101530556,0.26343257985838964
PPP3CA,-1.9828242,-0.2455359,0.05640144116988768,0.2628797960725748
YBEY,-1.9829447,-0.3620777,0.05347433006406084,0.25455624258452897
ULK3,-1.9829888,-0.34460983,0.056490252607445196,0.26315946628265974
LECT2,-1.9830632,0.47538832,0.054023675080006786,0.25592809903964364
OOSP2,-1.983428,,0.05332845154242812,0.2542641662081886
GPBP1L1,-1.9835625,-0.17952041,0.05361850784104881,0.2549495539882743
,-1.9836805,-1.0089645,0.053729826654391244,0.2551236484532055
C1orf116,-1.9837047,-0.3158116,0.0551543105482774,0.25915623451602693
,-1.9837346,1.3774204,0.05343875097365758,0.254484414001955
,-1.9839299,-0.69904643,0.05374105293084642,0.25512608818494964
ADCK5,-1.9842885,-0.35773683,0.056833906642684055,0.2641620771807285
,-1.9845448,,0.053883731957197555,0.2555963868373195
,-1.984555,-0.8468224,0.054299337528118996,0.25677116757724167
DICER1,-1.9851387,-0.3452832,0.054610846148526446,0.2575234548194119
LINC01348,-1.9851445,,0.053993516989436344,0.25588772873364707
ANKRD16,-1.9854908,-0.23797154,0.05349955008747269,0.2546180297774719
AK4,-1.9857495,-0.97931415,0.05607158436167517,0.2617503889281397
,-1.9863762,-0.6350763,0.05391433967592384,0.2556248395677597
FAM71E2,-1.9868602,-2.8932652,0.0529190152781668,0.25286959239338913
,-1.986915,,0.052910426840676074,0.25286959239338913
AMHR2,-1.9870449,-2.195444,0.05680541060453163,0.2640797688928683
NFIB,-1.9871542,-0.38938087,0.05409630442630823,0.2561439168747236
RNPEPL1,-1.9876215,-0.17624834,0.05282750387491639,0.2526990011568726
,-1.9878799,-0.586037,0.053372440202863275,0.2543713508640795
NAE1,-1.9879637,-0.10537309,0.052800118838769526,0.2526990011568726
OPA3,-1.9881518,-0.43427923,0.054674776352054595,0.25769648748497026
,-1.9884189,1.2799883,0.05281438409265465,0.2526990011568726
FNDC4,-1.9884768,-0.5259342,0.05323221641989245,0.25386209766821016
,-1.9887345,-0.76534545,0.05600914843870183,0.26156217030500173
CPLX2,-1.9889058,,0.0526878520407575,0.2525366617811098
AGTR1,-1.9891335,-1.4038502,0.052653567247044494,0.25247134662030546
ZNF131,-1.9892026,-0.4083832,0.05309308123716518,0.25334621687377173
,-1.9892595,,0.05322290023914336,0.25386209766821016
CYB5R3,-1.9893234,-0.24446738,0.054050617463228395,0.2560088882494597
MIR374B,-1.9901298,1.822185,0.05254635302267966,0.2520850139381307
LNX2,-1.9905807,-0.35991013,0.052776716846756895,0.2526990011568726
,-1.990728,0.52033544,0.05247415424248922,0.25186635701597376
RALBP1,-1.9907684,-0.12071047,0.05250137582057253,0.2519203353224287
FAM96A,-1.9907826,-0.29043156,0.05433494201691508,0.25685460363056944
CTSF,-1.9911313,-0.41441265,0.05448174549871587,0.25727280231450367
LNPK,-1.9911605,-0.71926945,0.05249259418681392,0.2519037485489558
RNU4-1,-1.9912188,-0.89734894,0.05777989915248804,0.267115575999878
HIST1H4I,-1.9912798,,0.05252467498593257,0.2520065719634394
CASP7,-1.991569,,0.05444486203557476,0.2572279125453845
GPBP1L1,-1.9917818,-0.16493796,0.05236100351512598,0.2514763444964533
UBE2Q2P1,-1.9920685,,0.053233390594809325,0.25386209766821016
EYS,-1.992108,-0.31206468,0.053482268166579465,0.2545613904976733
,-1.9922192,0.5579202,0.053049626613709815,0.2532154864508899
ETNK1,-1.9924766,-0.5146794,0.05585656787087483,0.26097843518691116
CPT1A,-1.9924953,-0.2733451,0.05361848290590172,0.2549495539882743
,-1.9929187,-0.35374218,0.05551035639367693,0.2599513393303974
,-1.9929576,-0.4536013,0.05528633233376064,0.2594294086448535
OR8U1,-1.9932122,0.79648066,0.05268960787245745,0.2525366617811098
,-1.9933125,,0.05219971743618567,0.25078238915432094
,-1.993406,,0.05516678929246926,0.2591891251424017
PTK2B,-1.993493,-0.17756292,0.05317399225425818,0.2537067122110128
SPAST,-1.993743,-0.50952655,0.05470355565792891,0.2577807657644828
TSC1,-1.9938658,-0.2430888,0.05407244609920738,0.2560565773388592
WI2-2373I1.2,-1.9942939,-0.55391806,0.05219379424744908,0.25078238915432094
RNASEL,-1.9945426,-0.18359326,0.052479698066606205,0.25186741163000304
AP1M1,-1.9945626,-0.27108246,0.05343419377176593,0.254484414001955
USP32P2,-1.9946121,,0.0532893405801996,0.25410329954918887
C16orf45,-1.9947505,-0.56987333,0.05532249278334827,0.2594656002212811
,-1.9947747,1.7554563,0.05374792116549206,0.25513274198032637
,-1.9948262,-0.5528438,0.05453400505159996,0.2573663384852393
STAU1,-1.9951783,-0.21791129,0.05210650399896876,0.2506102465106969
CDKN2AIP,-1.9954985,-0.31743032,0.05368244766640243,0.2550778979263258
SLC25A16,-1.995958,-0.28794867,0.053871859191415045,0.2555671924155908
CPSF4L,-1.9960172,-1.054542,0.052155380918052344,0.25078238915432094
MIR26A1,-1.996262,-0.68776596,0.05486778830456154,0.25819461467461385
ECE1,-1.9967892,-1.3124952,0.052144489500047186,0.25076744584514915
ATP5L,-1.9974192,-0.27653843,0.055183942480356005,0.2592182272781453
,-1.9974968,-0.7836939,0.05220060849351255,0.25078238915432094
,-1.9975716,-0.2683352,0.0545757002284427,0.25745894977416667
AKTIP,-1.9976171,-0.21849671,0.05270455665683508,0.2525366617811098
CFAP57,-1.9976269,-0.79142123,0.05169673415172107,0.24922219530372652
DPY19L2P1,-1.9990185,-1.7797825,0.0547349730981562,0.2578517598441023
RNU4-2,-1.9991783,-1.0386016,0.05746668383056053,0.2663965126871462
ZNF835,-1.9994031,4.8071957,0.05149230130492186,0.2487690255138826
SEMA4G,-1.9995042,-0.20197678,0.05281110577023298,0.2526990011568726
SEMA3B,-1.9996027,-0.57596993,0.05371580100057414,0.2551236484532055
,-1.9996234,-0.83373207,0.05288315835596257,0.2528227031433333
ZNF280D,-1.9997149,-0.41131356,0.05276514592382061,0.2526990011568726
SPTBN1,-2.0003502,-0.48034626,0.052942589014704604,0.25291428768188107
NR1I3,-2.000471,-1.0404071,0.05158486778143339,0.24903820187123882
FZD5,-2.0005186,-0.21168414,0.05168854421895537,0.24920810857787626
RDH8,-2.0005703,-0.3897736,0.05292199152977061,0.25286959239338913
NAT8,-2.0010984,,0.05183137678911839,0.24964232760769942
,-2.0015607,-1.0042385,0.05159257825805688,0.249050010168765
,-2.0016108,-0.79461324,0.05187267834935641,0.2497395475954614
,-2.0018015,,0.05129706559978058,0.248155259467105
RBM34,-2.0018275,-0.17406954,0.053698101045880346,0.2551236484532055
KIAA1551,-2.001873,-0.4485648,0.05371976033467876,0.2551236484532055
ZNF596,-2.0019646,-1.0279384,0.05176160302836877,0.24945865469264888
LIFR,-2.0020323,-0.6751245,0.05219393136669567,0.25078238915432094
FER1L4,-2.0024045,-1.0161207,0.051558556682503885,0.2489582505347098
,-2.002468,,0.05143836319221757,0.24858459980940206
TBC1D22A,-2.0027666,-0.3911126,0.05300246948644439,0.2530414596826344
UGT2B15,-2.0030556,,0.051084580755690875,0.24753234270300814
DRD4,-2.0031493,-0.39872915,0.05282747733302885,0.2526990011568726
,-2.0036666,,0.05105692028526219,0.2474997159478326
TSEN34,-2.0038164,-0.12291975,0.051012119876423505,0.24735245744290335
,-2.0040982,-0.6290641,0.05263553376936229,0.25241046082384405
KDM3A,-2.004486,-0.26928243,0.05205035436155587,0.25045325306332666
MED14,-2.0045059,-0.18290971,0.05095015581941476,0.24714132835337937
,-2.0048888,,0.05410228972961551,0.25614661931934757
MIR941-2,-2.004931,,0.05307302990367835,0.2532760845004854
ANGPTL7,-2.0049348,-0.7359267,0.05521122814378581,0.25922647180023006
RLIM,-2.0050333,,0.051771149712488466,0.2494690778941927
CLDN8,-2.0051177,-0.69334584,0.05108439122422256,0.24753234270300814
,-2.005537,,0.05104162805236198,0.24745094263917689
,-2.0059378,-0.9570365,0.05095686720271551,0.24714132835337937
SUSD6,-2.0059664,-0.26105118,0.052024095571854646,0.2503666214870527
,-2.0061376,-0.6051677,0.05108445169539256,0.24753234270300814
,-2.0062208,-0.43809763,0.05277807201755128,0.2526990011568726
CYTH3,-2.0063684,-0.20238824,0.05185990516346351,0.24970346397638354
SYNJ1,-2.0064511,-0.876115,0.05116824554556334,0.24781083046928387
ZBED9,-2.0067399,-1.0896086,0.051179072822273144,0.24783789517896157
,-2.0067923,-0.64107776,0.05128353002438345,0.248155259467105
,-2.0068045,,0.052901472261744256,0.25286550957727955
EPHA6,-2.007062,-2.0840611,0.052266451817125525,0.2510477242474116
TMEM187,-2.0070703,-0.19293916,0.05063937449998911,0.2461593680127398
LINC00200,-2.007234,-0.40568522,0.0527018374339083,0.2525366617811098
KLHL26,-2.0074677,-0.3229027,0.0515494776440009,0.2489582505347098
CDC42,-2.0084107,0.4008419,0.05050366885397122,0.2456596941298059
CASC10,-2.0084689,-0.6134518,0.05084586466043939,0.24678006766096297
FAM204A,-2.0091379,-0.5217674,0.05336358263081889,0.2543547610595616
,-2.0092695,,0.05064732284780655,0.2461593680127398
,-2.0094361,-1.7322698,0.051097951990192014,0.24757177537894445
SOX11,-2.00944,-1.3885387,0.052188350532568734,0.25078238915432094
,-2.0097542,-1.1067156,0.05038764116562854,0.24531111872207362
DPY19L2P2,-2.0099423,,0.05165397763235061,0.24916842254039057
TRPT1,-2.0103824,-0.2145959,0.050624281411251755,0.2461593680127398
SALL2,-2.0108624,-0.32784718,0.05027069640685566,0.24501914639595307
,-2.010975,,0.05401734246352659,0.25592372758358056
BTG4,-2.0111456,,0.05114082281977485,0.24772874310209794
PTPRU,-2.0115278,-0.45702353,0.05266156161840311,0.2524840879174821
EDN2,-2.011616,-0.7354451,0.053916432012326,0.2556248395677597
YRDC,-2.0117044,-0.18332805,0.0501336944311265,0.2445277536295805
,-2.0117285,-0.99023306,0.051215584309756236,0.24789434682867437
HTR1D,-2.0123622,-0.48568076,0.05167977576486271,0.24919271438616022
,-2.012588,1.6278564,0.05011433197704798,0.24445851751270456
,-2.0127423,,0.05050577864254844,0.2456596941298059
FAM188B,-2.012987,-0.3023019,0.05008158561834745,0.24437437553864494
LECT1,-2.0131643,-0.49214292,0.05067478989121173,0.24622763818647833
,-2.0141978,,0.050111191107452636,0.24445851751270456
SPOPL,-2.0149155,-0.3933631,0.05073293544494829,0.24638741156053762
,-2.0150454,,0.05405155211354776,0.2560088882494597
,-2.016547,-1.1034428,0.04960400875791831,0.24274509592539997
HIST2H4A,-2.0167794,-0.30023074,0.05027906519074441,0.2450346901183214
SPTLC1,-2.0169957,-0.45321545,0.05075650328179115,0.2464474905831565
DSCAM,-2.0171397,-0.3348837,0.05077683040027833,0.24652088626292767
,-2.0174763,-0.585893,0.05150725028799019,0.2487986561606184
,-2.0175526,-0.82183707,0.04976816008800799,0.24329128453612522
C17orf107,-2.0179453,-0.50400656,0.04978221762568356,0.24329128453612522
KCNJ11,-2.0179634,0.57027435,0.04946523382098428,0.242316642473781
MYF5,-2.018203,-0.66545653,0.05016017366727491,0.2446316840904922
ZNF304,-2.0183144,-0.47661042,0.05305777272843523,0.2532288190540845
,-2.0184884,-0.2872962,0.05280543834665609,0.2526990011568726
PPP4R1,-2.018632,-0.26708558,0.05132934683464887,0.24825614560347894
,-2.0188668,-0.64769834,0.05161973076597925,0.2491048253948975
FLAD1,-2.0195758,,0.04984900911565812,0.2435912689013985
,-2.0196738,,0.04939043074929014,0.24200032184947373
,-2.0198977,,0.04928152997760718,0.24169203179044815
PDZK1,-2.0201938,-0.5402212,0.049497747238077316,0.2424257095549978
,-2.0203395,,0.052460332570983544,0.25182556600055994
,-2.0203896,-0.2168447,0.051357489393969315,0.24833851735955656
,-2.0205328,0.87510103,0.05007159227119253,0.24436876663024956
SNX6,-2.0208447,-0.216089,0.04916495840782363,0.2412203575398167
LOC102724552,-2.0210824,-0.60627854,0.04912296747417195,0.2411143621395157
RNA28S5,-2.0211236,-1.465012,0.055485423516108676,0.25991176653892
PTPRR,-2.0212657,-0.69902027,0.051784859427166645,0.2494690778941927
CACNA1C-AS4,-2.0220525,-0.4673955,0.050291843462458435,0.24507171803445832
DUSP8,-2.0221064,-0.43011764,0.05238137183716722,0.25149757002952094
,-2.0224357,-1.1793361,0.049244097283322734,0.2415654714437259
MAP2K7,-2.0225112,-0.31638277,0.04932713284241491,0.2417903505725958
DNMT3B,-2.0226047,-1.5531534,0.04931165620852085,0.24174175408326526
,-2.0226495,-0.43506503,0.05116271941439811,0.24780943660662758
,-2.02271,-0.13456538,0.049139848589917504,0.24114718021195305
MOSPD3,-2.0234773,-0.19824952,0.04912950788260734,0.24112144718357767
KCNA1,-2.02352,-0.8381454,0.04890624168024292,0.2403997896059073
,-2.0235963,-0.4418026,0.0492455113747076,0.2415654714437259
RARB,-2.0244727,-0.6831767,0.04973378436518239,0.2431789288851352
,-2.0245225,-1.2530128,0.04891562836236857,0.2404209486689423
TMEM184C,-2.0246642,-0.18987054,0.04999662316505761,0.24406049448657313
,-2.0248086,-0.45755786,0.05269610409738119,0.2525366617811098
SERF1B,-2.0250173,-0.46360022,0.05281218516289831,0.2526990011568726
,-2.0251143,-0.4131473,0.05036300428173437,0.24524649120980624
CTSD,-2.0251222,-0.27455622,0.050028796926289344,0.24419235412628665
UNC5C,-2.025207,-0.6235709,0.049603050908677504,0.24274509592539997
,-2.0255294,-0.6772301,0.05139509394529474,0.2484616969307177
,-2.025832,,0.04962327641905722,0.24280715926958518
,-2.0258574,-0.3945782,0.050828510748919906,0.24672115308835973
B3GALT4,-2.0259113,-0.2673243,0.04987040059426457,0.2436706301294024
,-2.0260406,-0.5088425,0.05066888366843612,0.2462242300670475
,-2.0261126,-0.32172117,0.04914955357288611,0.2411697884941939
,-2.0265098,-0.54729456,0.048603825315436375,0.23943496397184683
AKAP7,-2.026948,,0.05210060894784399,0.2506102465106969
,-2.0271719,-1.2524848,0.049754548329341175,0.24325531395371464
,-2.0272105,,0.048459366243204426,0.23908711800155788
CDKN2B-AS1,-2.0272334,,0.04900218541162842,0.240771332080173
ARL6IP4,-2.0275605,-0.27621996,0.049352194036672216,0.2418881312984721
USP22,-2.027783,-0.3695082,0.04944453235629362,0.24224031609146462
,-2.027794,-4.335504,0.04866986384024484,0.23961132778545766
SLC25A6,-2.0280008,-0.46408534,0.04931210871337244,0.24174175408326526
,-2.0282269,0.5648955,0.04835503375552479,0.2387670816040481
RPP21,-2.0283053,-0.19376889,0.04852754724348307,0.23925926810291334
,-2.0286977,-0.7473414,0.050203159497303515,0.244789310761649
SCGB1B2P,-2.0288737,-0.58813137,0.048679917367219,0.23963588458803634
,-2.0289114,-0.51331514,0.050317219746097055,0.245144872762988
ZNF124,-2.029955,-0.6809678,0.04972294161512578,0.2431510439308203
ULBP2,-2.0312028,,0.04810343874632833,0.23796187146006006
FAAH2,-2.0312881,-0.31372613,0.05036918233230764,0.24524649120980624
,-2.0313163,-1.0528607,0.049039045878485545,0.24082737915223873
,-2.0314965,-0.706607,0.050733713319618595,0.24638741156053762
,-2.031529,-3.2758026,0.05008798229852005,0.24438038145586718
,-2.032035,-0.6819324,0.05030014798680417,0.24508694003622875
CT62,-2.0320704,-0.6215535,0.048408450758413483,0.23892108294504608
EBAG9,-2.0322356,-0.6701025,0.048736953381265845,0.23986673466578687
NTAN1,-2.033633,1.4382226,0.04997092716273325,0.24398541142402952
RAD51AP2,-2.0336568,,0.048538581821372065,0.23927557278191247
,-2.0337486,-0.9964435,0.052923707575769884,0.25286959239338913
C1orf186,-2.033778,-0.87431234,0.0477919242278743,0.2369661882356117
LINC00563,-2.033782,-1.8640896,0.04781843795976343,0.23702293006732278
ZNF436,-2.0340242,-0.31492037,0.04938477011260055,0.24199765068539403
OBFC1,-2.0344665,-0.37641886,0.04777447274275574,0.2369661882356117
BCAR1,-2.0344994,-0.30291125,0.04876352831743069,0.2399369160582465
LTK,-2.0346246,-1.080702,0.04855912056490992,0.2393401038304015
AP1AR,-2.0347476,-0.87481344,0.0517124833176948,0.2492727173741785
PFDN2,-2.0348394,-0.37528458,0.04954975792380303,0.24263020371611113
LRRFIP2,-2.0352533,-0.13140327,0.04787931569245914,0.23722526052190662
ZNF653,-2.0353193,-0.2716389,0.04800149409102531,0.23758178290062087
,-2.035495,,0.047587049902725186,0.23652033722927301
CIDECP,-2.0367448,-0.33356124,0.047529930698338704,0.2362612621147745
,-2.0371351,-0.2524147,0.047768970134300655,0.2369661882356117
,-2.0372965,-0.5818794,0.04742061350867686,0.23594099319046868
LARP1B,-2.0373316,-0.45679218,0.04906656112777446,0.24086248908079552
SULT1A1,-2.037448,-0.4534624,0.04760877159283143,0.23657858799811726
,-2.037506,,0.04779842241842473,0.2369661882356117
TYW1,-2.0375288,-0.207208,0.047693064249671104,0.23674877129687208
PHF20L1,-2.0376446,-0.46597058,0.048886869416287185,0.24035451376806255
,-2.0378292,1.3878036,0.048184374896916765,0.23821279373481463
TAF7L,-2.0379603,0.42874086,0.047402795982330374,0.23590196397392205
ZNF487,-2.0380883,-2.1789784,0.04778999189219514,0.2369661882356117
,-2.0385544,-0.34019345,0.04894244849146563,0.24050279534494284
SERAC1,-2.0388095,-0.22882782,0.0479209192720094,0.2373216585670757
MBD2,-2.038993,-1.0137823,0.04901762900537317,0.24079719370271946
ESYT2,-2.0391376,-0.26454237,0.04882007841898661,0.2400760342793139
OR2A9P,-2.0392244,-0.5171767,0.04958099402421096,0.24273290741005363
SH2D3C,-2.0393422,-0.8595542,0.04811969959957401,0.23796448903431983
FBXO3,-2.039355,-0.25897712,0.04736207718191143,0.23574892521513932
FLYWCH1,-2.0399666,-0.645964,0.04848663667742306,0.23913233124466773
AGPAT3,-2.040077,-1.3694435,0.047753966729071236,0.2369661882356117
L3MBTL4,-2.0405133,-0.43494675,0.047691851499163905,0.23674877129687208
STAMBP,-2.0412447,-0.15751503,0.04700790715029162,0.23462788178506497
AHNAK,-2.04141,-0.62084997,0.04892163174591809,0.2404254761068094
CACNG6,-2.0416238,,0.04715546154854879,0.23504197866159493
,-2.0419176,-0.472163,0.05236833661228207,0.2514769316042335
,-2.0422778,-1.268889,0.047072102037013855,0.23483197105114487
GIT1,-2.042325,-0.37464678,0.047927827215077955,0.2373216585670757
PSG10P,-2.0424213,2.2317579,0.04687349817541951,0.23427834951765142
,-2.042505,-0.88587224,0.051838372254375,0.24965060330222114
PTPDC1,-2.04265,-0.5202328,0.04684301763499162,0.23415074337051445
PRICKLE2,-2.043052,-0.28970867,0.04688934785183808,0.23430805733885116
,-2.0431068,1.3007747,0.04681771166902352,0.23412320147214544
ALB,-2.0432918,,0.047267496887718204,0.2354019870794068
,-2.0434675,-0.46503523,0.04960233478061397,0.24274509592539997
GXYLT1,-2.0438209,-0.20198764,0.049547335042623784,0.24263020371611113
CALCR,-2.0440097,0.5063493,0.046949548926828386,0.23446028830164367
,-2.04425,1.6307608,0.046838036162075804,0.23415058403458947
,-2.0443435,,0.04672944320411584,0.23397859543364818
,-2.0443816,-0.38751027,0.04902848821142697,0.24080677140922038
LGALS9B,-2.0450883,-0.3192002,0.04846848633507864,0.23908711800155788
LCE2A,-2.045221,-1.338216,0.04745902140800604,0.2360576096886281
LINC00403,-2.0452795,-1.5125701,0.048591173381982704,0.23942175411857766
SLC12A5,-2.0453553,,0.04874466585915557,0.23987973658577683
ASPA,-2.046149,-0.49128163,0.0484533971766447,0.23908711800155788
,-2.0462384,-0.5276809,0.048056894969557555,0.23775648717055628
PLOD3,-2.0464494,-0.26664042,0.047796324798940915,0.2369661882356117
MEST,-2.0464554,0.82993263,0.04670792496898233,0.23394568947076502
EDARADD,-2.0466413,-0.31428832,0.049253956889803295,0.24158184951642556
,-2.046701,0.8656062,0.04741022789150546,0.2359141317832596
SRC,-2.0470111,2.1693215,0.046735450748664524,0.2339839103150675
AGXT2,-2.047223,,0.049029759279041386,0.24080677140922038
KCNJ14,-2.0475018,-1.3293688,0.04696803445032987,0.23447834589929875
,-2.048308,-0.38838586,0.04841765614060437,0.2389415876323358
,-2.0483165,,0.04872872109575189,0.23985117145736495
MIR205,-2.0483296,-1.167482,0.04793388816894769,0.2373216585670757
,-2.0484185,-0.6968962,0.04691310265045447,0.23437724649752345
TMEM129,-2.0484362,-0.2885393,0.04769232437253263,0.23674877129687208
,-2.04844,-0.2924011,0.04810884651774674,0.23796373925293235
SGK1,-2.0484722,-0.9672597,0.04724740184151755,0.2353266833982597
KHDRBS3,-2.0485115,-0.4426383,0.04706388441596829,0.23483197105114487
PHF5A,-2.048636,-0.47555158,0.05141848607884666,0.24853931960069467
,-2.048657,-0.6115766,0.04682412016147669,0.23413049915220144
TNRC6B,-2.0493128,-0.23457946,0.04690831341469515,0.23437724649752345
,-2.0493321,-0.4157769,0.04978247689157402,0.24329128453612522
,-2.049334,,0.04659222454879694,0.23361296944673415
FKBP2,-2.0497193,-0.5217684,0.0505059755449826,0.2456596941298059
,-2.0504386,-2.4219227,0.04734275782867821,0.2356775591498769
C2orf69,-2.0508406,-0.5509863,0.04827342236217309,0.23850347693862375
SNORD26,-2.0510497,,0.046812607020501495,0.23412320147214544
,-2.0511658,-1.2482029,0.047801981405129104,0.2369661882356117
,-2.0514503,-1.6151243,0.04759326703387266,0.23652638760073685
,-2.0515282,-0.30316398,0.04603484250718567,0.23185034541546176
ZNF823,-2.0515378,-0.17516673,0.045957125560106525,0.2315328795390798
,-2.051751,3.2862864,0.045977212138163706,0.23160941056544673
,-2.0520196,-1.19673,0.04669278338832697,0.23394568947076502
FIRRE,-2.0520463,-0.3777037,0.04612016144522096,0.23213176694212873
PGK2,-2.0521677,,0.04634865729598527,0.23281036732851884
,-2.0523248,-1.1887171,0.04782391939198727,0.2370252650263742
NDUFA5,-2.0527358,-0.362711,0.0480340384433031,0.2376682623823177
FLJ35934,-2.052899,,0.04589501396502035,0.231306215881995
,-2.0534163,-1.0524815,0.04575439342785103,0.2309397670247967
,-2.0534267,-1.0949532,0.04615582666481824,0.23224473714336907
,-2.0535934,-1.5209764,0.04572775848129183,0.23084442113696219
ENPP7,-2.0538123,-0.7135177,0.04667823951970129,0.23392028357611325
,-2.0539935,-0.56679165,0.046166598501565494,0.23224473714336907
PYGB,-2.0543935,-0.3024327,0.0459224089824796,0.23138261814188546
DHX57,-2.054872,,0.04608201719391672,0.23196445918201938
C1orf194,-2.0550265,-0.580852,0.047047222855985824,0.23479934293154567
,-2.0553403,-1.1585785,0.047143704294321576,0.23504197866159493
PPM1H,-2.0559783,-0.37939945,0.046061158539301275,0.23190881513609254
KRTAP10-2,-2.0559852,-0.30623227,0.04667154774146533,0.23391424037741
,-2.0562806,-0.50621486,0.046926023677889554,0.23441704351952705
FZD10,-2.056458,-0.6812697,0.04642791568559708,0.23298667734576653
,-2.0569975,-2.918304,0.04552028857977918,0.2301900899886279
,-2.0575485,-0.49203202,0.04679641396695301,0.23412320147214544
TGDS,-2.0575907,-0.16336161,0.045602151709757344,0.23042265871735473
ACOD1,-2.0579145,,0.045327353903108734,0.22945972510373086
TRANK1,-2.0581076,-0.28538173,0.04626974397819051,0.23251357322883562
TOE1,-2.0585704,-0.50397223,0.04589460112503496,0.231306215881995
,-2.0587366,-0.72005117,0.0478777013192733,0.23722526052190662
ACE,-2.0591586,-0.58347225,0.045292482471672335,0.22938137975456624
,-2.059223,-0.33116248,0.04557437016306389,0.23037298656015284
,-2.0593147,-0.26594928,0.04589746651625102,0.231306215881995
TACC1,-2.0593188,-1.2088048,0.04533714770521471,0.22948061537087378
,-2.059873,-0.49835968,0.04776112127909447,0.2369661882356117
,-2.0603826,-2.7130055,0.04604046115353348,0.23185395952631557
KAT7,-2.0611682,-0.29261914,0.04519253554214196,0.22912048857486975
ARPC1A,-2.0616884,-0.4134623,0.04503573860158148,0.22869318226975258
C12orf71,-2.0622838,,0.047136599059734524,0.23504197866159493
SAYSD1,-2.062495,-0.19026364,0.045783976687176105,0.23100496855164673
OTX1,-2.062969,0.3494536,0.04521373225493939,0.22917883122087407
CLEC14A,-2.0629735,-0.48194733,0.04769165951129295,0.23674877129687208
CLDN15,-2.0633771,-1.00336,0.04509814944974567,0.22888726059640793
BMS1P4,-2.0634694,-2.3913581,0.04648760523424505,0.23321199796568723
CPT2,-2.0636365,-0.29557103,0.04477039087759217,0.22779134750583718
,-2.063994,-1.4046693,0.04487037608747955,0.2280492996960029
,-2.0645323,-0.25421253,0.046931844589127844,0.23441988414498138
,-2.064694,-0.32210636,0.04468729221183537,0.22752799464437615
ANKRD50,-2.064776,-0.4055378,0.04638646277429205,0.2328774694326047
CXXC5,-2.0650318,-0.50533926,0.04676462022893772,0.23407367237076887
GHRL,-2.065332,-0.6036581,0.04750568241550275,0.2362151900389099
,-2.0658703,-1.5347834,0.04458431389657746,0.22709378992468468
MIR636,-2.0662951,,0.04676822354510976,0.23407367237076887
ADCK2,-2.0663495,-0.19249527,0.04446323625212876,0.2267596288679878
BCL2L11,-2.0667133,1.2786161,0.04582155427909955,0.23112061715335988
HDAC9,-2.066843,-0.5145714,0.0451299334108315,0.22897031928086803
FUNDC2,-2.0668929,-0.8355757,0.04822543377500835,0.2383825026191909
RPL34,-2.0673895,-0.36475134,0.048388112141109545,0.23889547287199636
ERVV-1,-2.0676484,,0.046807959228903524,0.23412320147214544
DSCAM,-2.0677912,-0.3416565,0.04490727194240895,0.228187788805536
,-2.067839,,0.04531684466410529,0.22943822792323995
,-2.0678554,-2.0851421,0.044458453747713546,0.2267596288679878
ZNF610,-2.0679824,-2.3273084,0.04560252983727753,0.23042265871735473
,-2.068198,-1.0362924,0.0458173773445393,0.23112061715335988
CYP2D6,-2.0682085,-0.9330405,0.044380388922275686,0.22650804388241408
HIST1H2BH,-2.068285,-0.267746,0.04541486516665358,0.22975828988780844
,-2.068344,-0.41833046,0.04464813399414494,0.22735944831657853
MIOX,-2.0683596,0.57152385,0.044482799608436346,0.22677721603940218
ASAP2,-2.0684805,-0.22843668,0.04430892393025636,0.22624093517200622
PCDHGA6,-2.0686715,0.6314998,0.04473735179630077,0.22769122124019373
