names,scores,logfoldchanges,pvals,pvals_adj
ILMN_2049021,7.292594,1.816679,2.8997371830547867e-08,4.952269563854613e-06
ILMN_2077550,7.2891016,1.3725734,4.390236211689086e-09,1.3399284159121007e-06
ILMN_1695357,7.286533,1.5492094,1.149980161816783e-08,2.6931738373795323e-06
ILMN_1758728,7.2815094,0.78527826,5.861866926875189e-09,1.616824533846806e-06
ILMN_1654421,7.2710953,1.0183043,4.110076241299713e-09,1.2791801101787206e-06
ILMN_1693009,7.2704897,3.4879575,3.668391973194776e-08,5.771270584777724e-06
ILMN_1685916,7.266655,1.5558274,5.505220127517805e-09,1.5594937040268553e-06
ILMN_1803423,7.249744,1.3729359,1.3956001073206781e-08,3.0707746175357823e-06
ILMN_2364376,7.247754,0.75527984,4.578685626091263e-09,1.379642553589168e-06
ILMN_1796589,7.24663,1.4892577,2.152334706412358e-08,3.992960704166644e-06
ILMN_1667371,7.2362013,1.4300808,1.4662703924833264e-08,3.176661643866619e-06
ILMN_3215715,7.2144217,1.2359307,4.6779864198681744e-08,6.8941278369066585e-06
ILMN_1801939,7.2119927,1.6772119,1.9825873064528112e-08,3.801176080610085e-06
ILMN_1751776,7.211552,2.0143275,1.0310704034125504e-08,2.4759821103673868e-06
ILMN_1665483,7.189209,0.70997316,5.597707331936128e-09,1.5762544092375143e-06
ILMN_1773352,7.188862,2.0342247,4.4819560590292224e-08,6.667543876870926e-06
ILMN_1778010,7.1838865,2.084179,2.779888407472934e-08,4.799568645705186e-06
ILMN_1756862,7.1741104,1.2226417,1.2391009876740708e-08,2.831794706468467e-06
ILMN_1794260,7.172015,0.8248064,5.095356060275043e-09,1.4834509613022067e-06
ILMN_2114568,7.171723,4.147804,1.428220707297767e-07,1.5251656207705521e-05
ILMN_1673962,7.1595273,0.52422,6.34274123304781e-09,1.7146060543531014e-06
ILMN_1759952,7.153789,1.3106109,9.841925319446727e-09,2.3999585623044657e-06
ILMN_1707858,7.152058,2.0008032,1.9933438083913368e-08,3.801176080610085e-06
ILMN_1813338,7.137976,2.7769845,6.930055090490213e-08,9.31363966380172e-06
ILMN_1664511,7.128894,1.823032,1.1672422946955454e-08,2.7130311316298834e-06
ILMN_2235283,7.127189,0.5103509,5.878491974161343e-09,1.616824533846806e-06
ILMN_1773363,7.1207294,1.6274923,4.936484269563585e-08,7.1547460862993355e-06
ILMN_1735093,7.1185455,1.072553,7.519570392451326e-09,1.960883188153748e-06
ILMN_1713749,7.1171913,1.408247,4.94557247388311e-08,7.1547460862993355e-06
ILMN_1760027,7.113388,1.4924033,4.02187218203977e-08,6.117771939413358e-06
ILMN_1745172,7.111331,0.8627472,1.2051345352529472e-08,2.781038998010301e-06
ILMN_1806818,7.1102905,0.9909097,6.230048139082427e-09,1.6938211914688066e-06
ILMN_1728934,7.105849,1.676068,3.051308393705771e-08,5.120993977901668e-06
ILMN_2160929,7.1056266,1.4324038,3.694312459915757e-08,5.786981441762739e-06
ILMN_1767006,7.1054053,1.2965047,3.2796276019846895e-08,5.295199418672004e-06
ILMN_1698007,7.1032057,1.3017458,3.244366403567506e-08,5.2742694657583504e-06
ILMN_1678143,7.09868,2.2426803,1.6346259217538568e-08,3.376823077747149e-06
ILMN_1797988,7.0973144,2.3277879,2.029146952803394e-08,3.824416529731878e-06
ILMN_1740291,7.0935907,1.2825153,1.792391267332863e-08,3.592909054394735e-06
ILMN_1664516,7.0932274,1.3530955,2.141885751492594e-08,3.989220049049612e-06
ILMN_2186806,7.0898786,4.3897367,1.4081572864156755e-08,3.0840600346512204e-06
ILMN_3237627,7.082263,3.3903594,3.672083298493024e-08,5.771270584777724e-06
ILMN_1700811,7.074937,0.8527442,9.644124896679888e-09,2.3639099299856756e-06
ILMN_1711470,7.072267,1.3145639,3.983959055549804e-08,6.079650033577244e-06
ILMN_1696407,7.0718627,1.1250113,7.125061847457101e-09,1.8830463732829782e-06
ILMN_1787461,7.065009,1.5443517,5.012610989722765e-08,7.207647054432062e-06
ILMN_2363668,7.0625477,0.80814284,8.125225376065387e-09,2.066559337986695e-06
ILMN_1794539,7.0610156,1.6870247,3.161652027921484e-08,5.211438065675318e-06
ILMN_1790100,7.055615,1.5796566,2.1113702511607854e-08,3.9479285561922246e-06
ILMN_2388155,7.050648,1.8385795,1.2853750076630174e-08,2.8818595017779323e-06
ILMN_1703949,7.0483494,0.7113735,7.8060471943901e-09,2.0179271837432373e-06
ILMN_1681644,7.0464234,2.275634,7.445550444110853e-08,9.629614547380053e-06
ILMN_1773992,7.046075,1.327894,4.125544460967789e-08,6.215513752070165e-06
ILMN_2364529,7.0433006,2.0655096,1.1027766323142925e-08,2.6215605097935795e-06
ILMN_2143155,7.0322165,1.7214553,2.239725863472442e-08,4.124659003499056e-06
ILMN_1776052,7.023671,1.0825113,3.390528544132533e-08,5.4371435199077195e-06
ILMN_1667050,7.0206566,1.0125846,9.366023766003911e-09,2.3568004590337607e-06
ILMN_1708006,7.0063868,1.1716312,6.855096867063289e-08,9.239147221941966e-06
ILMN_1663422,7.005792,1.0433182,2.361130873590594e-08,4.2796175569712734e-06
ILMN_1667825,6.997289,1.1897587,3.0260874940039516e-08,5.112682895673033e-06
ILMN_1771903,6.996289,0.7801905,2.7706029053724543e-08,4.799568645705186e-06
ILMN_2374633,6.9875045,1.099345,4.979312879108519e-08,7.181596169877644e-06
ILMN_1652631,6.9798684,1.3544954,4.105531745228982e-08,6.2051242898257966e-06
ILMN_1710937,6.951502,1.3752806,1.5687828223397905e-08,3.26935722363121e-06
ILMN_1696031,6.939629,0.82990974,1.2616748252450013e-08,2.8567389386696872e-06
ILMN_3239785,6.9333944,0.9009279,3.766473889867373e-08,5.841986239605108e-06
ILMN_1679483,6.9304996,0.43103248,1.1699290820650142e-08,2.7130311316298834e-06
ILMN_1762002,6.930333,0.7399084,1.3407938909217113e-08,2.977884347316122e-06
ILMN_1725387,6.9303207,1.4740528,1.97334308465295e-08,3.801176080610085e-06
ILMN_1691717,6.922066,1.175988,3.6642445797387616e-08,5.771270584777724e-06
ILMN_1699160,6.920931,1.4804972,6.369287261898568e-08,8.759066061006848e-06
ILMN_1698934,6.912796,1.2560471,7.410019236081889e-08,9.629614547380053e-06
ILMN_1657796,6.9120193,1.2758694,3.2312891768615346e-08,5.2742694657583504e-06
ILMN_2225718,6.8901844,2.2376246,3.805346540351342e-08,5.863828299166155e-06
ILMN_1753196,6.8898077,1.4315983,7.192790345169453e-08,9.504729968126573e-06
ILMN_1717197,6.887729,1.8594117,7.450142525083178e-08,9.629614547380053e-06
ILMN_3304042,6.884408,4.021107,2.674313216633285e-07,2.4236347766143834e-05
ILMN_2405684,6.863869,1.6247537,6.790031649435982e-08,9.200231486807206e-06
ILMN_1705750,6.860067,3.0844564,2.3842029384589267e-07,2.198625505061919e-05
ILMN_1788942,6.851281,0.97460604,2.2407621787457612e-08,4.124659003499056e-06
ILMN_1661443,6.8512626,6.9635224,6.362158359103564e-08,8.759066061006848e-06
ILMN_1724407,6.8493223,1.6798403,4.0978010337561034e-08,6.2051242898257966e-06
ILMN_1700428,6.848266,2.666922,7.257144825437729e-08,9.536493062693962e-06
ILMN_1806037,6.8457494,1.6925496,4.630172704176093e-08,6.866444517757317e-06
ILMN_3247182,6.837974,2.2535968,1.3212012975646182e-07,1.4386196373334356e-05
ILMN_1801710,6.836071,1.455396,1.073327752231617e-07,1.2572206460212614e-05
ILMN_1786125,6.8356843,1.4018576,5.1273660100904855e-08,7.345530782670185e-06
ILMN_1695025,6.831215,1.5082539,1.3236415481112834e-07,1.4386196373334356e-05
ILMN_1812392,6.829422,3.2755964,2.2694999908560132e-08,4.161365739047497e-06
ILMN_1682098,6.827761,0.73788786,2.2882287967695548e-08,4.168904436937507e-06
ILMN_1697491,6.822545,1.3182762,1.8303636910218514e-08,3.6381939130744e-06
ILMN_2296950,6.8213024,1.0538157,8.89667095745438e-08,1.1017665261368962e-05
ILMN_1744240,6.8133287,0.71391904,1.7427308360611112e-08,3.5082284111294884e-06
ILMN_1671843,6.8125153,1.8482687,1.893899507318033e-08,3.748732384631556e-06
ILMN_1745356,6.805032,8.6705675,2.874400854768094e-07,2.5721997764118715e-05
ILMN_2332250,6.7967534,1.1616702,4.9001208584634915e-08,7.132615921579458e-06
ILMN_1801257,6.7853413,1.6679446,2.7273651504073897e-08,4.778646784086014e-06
ILMN_1763907,6.7852483,1.8278109,1.13516247005578e-07,1.2962703450363825e-05
ILMN_1667966,6.7820535,0.9524723,8.496427561864397e-08,1.063334652563807e-05
ILMN_1663195,6.754754,1.0958147,2.6419810142889955e-08,4.681056024081255e-06
ILMN_1799725,6.7482424,1.3641702,1.1154965960787233e-07,1.2870926212364918e-05
ILMN_3249361,6.7444615,2.7184355,4.773796860770943e-08,6.970185434953426e-06
ILMN_1755862,6.740877,1.0382829,2.6834714892311007e-08,4.724462223889089e-06
ILMN_1702301,6.74037,1.5064875,9.57849902695531e-08,1.1678609625468424e-05
ILMN_1801852,6.7208347,1.4891411,4.767871581029243e-08,6.970185434953426e-06
ILMN_1800638,6.7125897,1.6813704,8.191803373808455e-08,1.0445542916570258e-05
ILMN_2373062,6.7042365,1.2835895,6.355759603843946e-08,8.759066061006848e-06
ILMN_1728975,6.7038536,0.8136772,3.063481716756869e-08,5.120993977901668e-06
ILMN_1684255,6.6968894,1.9123092,7.318913881358537e-08,9.544443831392385e-06
ILMN_1806106,6.6791744,0.7596566,3.8185843552191024e-08,5.865122405595782e-06
ILMN_3176746,6.675477,1.4391506,3.000490469805271e-08,5.0876058299311095e-06
ILMN_1764794,6.6716895,1.0164318,5.163757214827171e-08,7.357887426561115e-06
ILMN_1757730,6.6716723,0.715245,3.3024789914452034e-08,5.313958287357083e-06
ILMN_1747882,6.67046,2.26952,1.4390371621172395e-07,1.5319939282305868e-05
ILMN_1697554,6.6694303,1.4289218,1.0724660163730112e-07,1.2572206460212614e-05
ILMN_2179726,6.6680527,1.2943728,3.24388557631415e-08,5.2742694657583504e-06
ILMN_1781824,6.649388,4.329162,1.4232147005173998e-07,1.5251656207705521e-05
ILMN_1695658,6.6489916,1.8441558,6.600900380760804e-08,8.999100700652777e-06
ILMN_1788538,6.638478,2.4688926,5.082045061072054e-07,3.902862105586618e-05
ILMN_1660364,6.620541,1.5120231,1.0867613129307148e-07,1.26008376055915e-05
ILMN_1799667,6.618937,,4.1603664183827794e-08,6.248077909664576e-06
ILMN_1781010,6.6168637,1.2733105,5.357701090902062e-08,7.611314279498614e-06
ILMN_2043060,6.608111,0.70853984,8.292112979910141e-08,1.0488636062583131e-05
ILMN_1801913,6.6030455,0.7068429,7.086433913019032e-08,9.44084863555775e-06
ILMN_1747911,6.5988483,1.5796063,1.5901045378260185e-07,1.658390342621412e-05
ILMN_1737817,6.595104,4.541515,8.375408718105629e-08,1.0565745606064612e-05
ILMN_2101885,6.595008,1.325117,1.4260396490722184e-07,1.5251656207705521e-05
ILMN_1756705,6.594647,1.4465556,6.281818604229794e-08,8.714779844876799e-06
ILMN_1674231,6.594529,1.4917995,1.480436294889302e-07,1.559799550163212e-05
ILMN_3295494,6.588228,1.9456449,2.9974580072355553e-07,2.6455363050054554e-05
ILMN_1712452,6.5838513,1.0019453,6.695140278505642e-08,9.101350607909955e-06
ILMN_3244117,6.5639653,1.0775352,1.225249662486565e-07,1.3574446319262748e-05
ILMN_3234884,6.5638943,1.0193788,1.1437487075284919e-07,1.300656733342557e-05
ILMN_1768958,6.563203,2.1461527,2.7615977321632367e-07,2.4931851892260732e-05
ILMN_2322831,6.5614276,3.4462788,7.820788165810687e-08,9.99940610162179e-06
ILMN_2105573,6.5595555,2.8516579,3.655783068217076e-07,3.088288028716879e-05
ILMN_2170814,6.5567427,1.2426019,7.009766558918738e-08,9.394080073732826e-06
ILMN_2285996,6.550801,1.4862701,9.216042674499397e-08,1.135373257298289e-05
ILMN_1787280,6.5476947,1.8689837,1.2493221904043912e-07,1.3808804874173021e-05
ILMN_1808059,6.537739,1.3121356,1.0735357184882972e-07,1.2572206460212614e-05
ILMN_2042771,6.5254602,1.909315,2.2868509014756997e-07,2.1338078026846338e-05
ILMN_1780667,6.520332,0.83163655,1.1849156761546071e-07,1.3357862338400353e-05
ILMN_1695851,6.5184565,1.7227101,7.148789141699824e-08,9.473046720627271e-06
ILMN_1669273,6.517533,0.96230835,7.292509607916603e-08,9.544443831392385e-06
ILMN_2183510,6.5148168,1.8435425,1.212713495786024e-07,1.3530622015365434e-05
ILMN_1732967,6.51443,1.1601611,1.4410918005001608e-07,1.5319939282305868e-05
ILMN_1683450,6.5139365,1.5967748,9.696101673793391e-08,1.1791606218049971e-05
ILMN_1724474,6.5077424,1.4115759,5.935467289036442e-08,8.332022286126023e-06
ILMN_1800261,6.5060534,2.363333,1.4571020797499115e-07,1.544405838749114e-05
ILMN_2301083,6.4994516,1.8558253,1.611319977315353e-07,1.6679806163426126e-05
ILMN_1680955,6.497569,1.2317228,1.6214561208207122e-07,1.6711595796877e-05
ILMN_1777519,6.4940276,1.6128763,2.219905599664549e-07,2.0951945754408714e-05
ILMN_1742789,6.493591,1.356204,2.002862462214763e-07,1.9852564316402166e-05
ILMN_3252556,6.492463,0.88339055,1.953081521861999e-07,1.949249526471004e-05
ILMN_2404625,6.4885054,1.7233105,8.668496586944291e-08,1.082006775827371e-05
ILMN_1747016,6.4684777,1.9109865,2.259977479746874e-07,2.121284814174313e-05
ILMN_1754272,6.46487,0.7892096,7.57130286765355e-08,9.759553808176744e-06
ILMN_1764362,6.464207,1.1956512,9.533890186489186e-08,1.1654256926414572e-05
ILMN_1662932,6.461749,1.7387617,1.7518196264505011e-07,1.7899207574188736e-05
ILMN_1758055,6.4600964,1.2578055,7.323721882164237e-08,9.544443831392385e-06
ILMN_1797342,6.4578395,1.4304166,1.7977911517218232e-07,1.83293331927811e-05
ILMN_1739645,6.456174,2.0874581,2.1597202623738362e-07,2.0640381101438194e-05
ILMN_2131336,6.446291,1.097309,7.64509008272773e-08,9.827887949554368e-06
ILMN_1698725,6.4461174,1.4102654,2.0054229522125068e-07,1.9852564316402166e-05
ILMN_1693766,6.444753,0.80424285,6.266391015704573e-08,8.714779844876799e-06
